Time (UTC),03/14/24,03/15/24,03/16/24,03/17/24,03/18/24,03/19/24,03/20/24
00:00,,1.0,1.0,1.0,1.0,1.0,1.0
00:30,,1.0,1.0,1.0,1.0,1.0,1.0
01:00,,1.0,1.0,1.0,1.0,1.0,1.0
01:30,,1.0,1.0,1.0,1.0,1.0,1.0
02:00,,1.0,1.0,1.0,1.0,1.0,1.0
02:30,,1.0,1.0,1.0,1.0,1.0,1.0
03:00,,176.33333333333334,212.33333333333334,1714.0,1176.0,646.0,7420.0
03:30,,1.0,96.66666666666666,392.33333333333337,678.0,406.0,2804.0
04:00,,160.33333333333334,198.0,498.33333333333337,270.0,522.0,736.0
04:30,,78.66666666666667,170.0,64.33333333333333,126.0,120.66666666666666,164.66666666666669
05:00,,1.0,104.33333333333333,108.33333333333333,52.0,110.33333333333333,1.0
05:30,,1.0,10.666666666666666,178.0,38.66666666666667,34.66666666666667,1.0
06:00,,72.66666666666666,1.0,426.0,4.666666666666667,1.0,1.0
06:30,,2.666666666666667,1.0,254.33333333333334,164.33333333333334,1.0,1.0
07:00,,1.0,1.0,94.0,2.666666666666667,1.0,1.0
07:30,,1.0,1.0,58.666666666666664,1.0,1.0,1.0
08:00,,1.0,1.0,1.0,1.0,1.0,1.0
08:30,,1.0,1.0,10.333333333333334,1.0,1.0,1.0
09:00,,1.0,1.0,1.0,1.0,1.0,1.0
09:30,,1.0,1.0,1.0,1.0,1.0,1.0
10:00,,1.0,1.0,1.0,1.0,1.0,1.0
10:30,,1.0,1.0,1.0,1.0,1.0,1.0
11:00,,1.0,1.0,1.0,1.0,2.6666666666666665,1.0
11:30,,1.0,1.0,1.0,1.0,1.0,1.0
12:00,,1.0,1.0,1.0,1.0,1.0,1.0
12:30,,1.0,1.0,1.0,1.0,1.0,1.0
13:00,,1.0,1.0,1.0,1.0,1.0,1.0
13:30,,1.0,1.0,1.0,1.0,2.666666666666667,1.0
14:00,,1.0,1.0,1.0,1.0,1.0,1.0
14:30,,1.0,1.0,1.0,1.0,1.0,1.0
15:00,,1.0,1.0,1.0,1.0,1.0,1.0
15:30,,1.0,1.0,1.0,1.0,1.0,1.0
16:00,,1.0,1.0,4.666666666666667,1.0,1.0,1.0
16:30,,1.0,1.0,1.0,1.0,1.0,1.0
17:00,,1.0,1.0,1.0,1.0,1.0,1.0
17:30,,1.0,1.0,1.0,1.0,1.0,2.666666666666667
18:00,,1.0,1.0,2.6666666666666665,1.0,1.0,1.0
18:30,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19:00,2.3333333333333335,1.0,1.0,1.0,1.0,1.0,1.0
19:30,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20:00,1.0,1.0,1.0,1.0,1.0,1.0,
20:30,1.0,1.0,1.0,1.0,1.0,1.0,
21:00,1.0,1.0,1.0,1.0,1.0,1.0,
21:30,1.0,1.0,1.0,1.0,1.0,1.0,
22:00,1.0,1.0,1.0,2.6666666666666665,1.0,1.0,
22:30,1.0,1.0,1.0,1.0,1.0,1.0,
23:00,1.0,1.0,1.0,1.0,1.0,1.0,
23:30,1.0,1.0,1.0,1.0,1.0,1.0,
